start_station_name,start_station_id,start_lat,start_lng,end_station_name,end_station_id,end_lat,end_lng,trip_count
Pershing Field,JC024,40.742677141,-74.051788633,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,9
Clinton St & 7 St,HB303,40.74542,-74.03332,Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,9
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,Clinton St & Newark St,HB409,40.73743,-74.03571,9
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,Lincoln Park,JC053,40.7246050998869,-74.07840594649315,9
Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,McGinley Square,JC055,40.7253399253558,-74.06762212514877,9
Grand St,JC102,40.71517767732029,-74.03768330812454,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,9
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Van Vorst Park,JC035,40.71848892,-74.047726625,9
Newark Ave,JC032,40.72152515,-74.046304543,Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,9
Paulus Hook,JC002,40.7141454,-74.0335519,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,9
Grove St PATH,JC115,40.71941,-74.04309,Dey St,JC065,40.737711,-74.066921,9
Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,Marshall St & 2 St,HB408,40.740802,-74.042521,9
Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,Manila & 1st,JC082,40.72165072487999,-74.04288411140442,9
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,Grand St,JC102,40.71517767732029,-74.03768330812454,9
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,Heights Elevator,JC059,40.74871594538023,-74.04044330120087,9
Van Vorst Park,JC035,40.71848892,-74.047726625,Astor Place,JC077,40.71928220070702,-74.07126188278198,9
Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,Monmouth and 6th,JC075,40.72568548362901,-74.04879033565521,9
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,4 St & River St,HB611,40.7408139,-74.0274062,9
Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,Grand St,JC102,40.71517767732029,-74.03768330812454,9
Bergen Ave & Sip Ave,JC109,40.73100888698729,-74.06443700194359,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,9
Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,Morris Canal,JC072,40.7124188237569,-74.03852552175522,9
Pershing Field,JC024,40.742677141,-74.051788633,McGinley Square,JC055,40.7253399253558,-74.06762212514877,9
Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,Exchange Pl,JC116,40.71636596185077,-74.034343957901,9
Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,Grand St,JC102,40.71517767732029,-74.03768330812454,9
5 Corners Library,JC018,40.73496102000952,-74.0595030784607,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,9
Pershing Field,JC024,40.742677141,-74.051788633,Grove St PATH,JC115,40.71941,-74.04309,9
8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,Newport Pkwy,JC008,40.7287448,-74.0321082,9
4 St & River St,HB611,40.7408139,-74.0274062,Hamilton Park,JC009,40.727595966,-74.044247311,9
South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,Exchange Pl,JC116,40.71636596185077,-74.034343957901,9
South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,Grove St PATH,JC115,40.71941,-74.04309,9
South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,Monroe St & 11 St,HB508,40.7501091128573,-74.036636745998,9
Harborside,JC104,40.7192517,-74.034234,Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,9
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,Newark Ave,JC032,40.72152515,-74.046304543,9
Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,9
Dey St,JC065,40.737711,-74.066921,Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,9
Grand St & 14 St,HB506,40.75409,-74.0316,Hamilton Park,JC009,40.727595966,-74.044247311,9
Grand St & 14 St,HB506,40.75409,-74.0316,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,9
Union St,JC051,40.7182113,-74.0836394,Lincoln Park,JC053,40.7246050998869,-74.07840594649315,9
Astor Place,JC077,40.71928220070702,-74.07126188278198,Lincoln Park,JC053,40.7246050998869,-74.07840594649315,9
Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,9
JC Medical Center,JC110,40.71539114317,-74.04969155788422,York St & Marin Blvd,JC097,40.716615000830494,-74.0424120426178,9
JC Medical Center,JC110,40.71539114317,-74.04969155788422,Newport PATH,JC066,40.7272235,-74.0337589,9
Heights Elevator,JC059,40.74871594538023,-74.04044330120087,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,9
Heights Elevator,JC059,40.74871594538023,-74.04044330120087,Bloomfield St & 15 St,HB203,40.75453,-74.02658,9
Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,Pershing Field,JC024,40.742677141,-74.051788633,9
Hilltop,JC019,40.7311689,-74.0575736,Clinton St & Newark St,HB409,40.73743,-74.03571,9
Hilltop,JC019,40.7311689,-74.0575736,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,9
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,Newport Pkwy,JC008,40.7287448,-74.0321082,9
York St & Marin Blvd,JC097,40.716615000830494,-74.0424120426178,Christ Hospital,JC034,40.734785818,-74.050443636,9
Bergen Ave & Sip Ave,JC109,40.73100888698729,-74.06443700194359,Clinton St & Newark St,HB409,40.73743,-74.03571,9
Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,9
Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,Madison St & 1 St,HB402,40.73879,-74.0393,9
Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,Brunswick St,JC023,40.7241765,-74.0506564,9
Manila & 1st,JC082,40.72165072487999,-74.04288411140442,Christ Hospital,JC034,40.734785818,-74.050443636,9
Heights Elevator,JC059,40.74871594538023,-74.04044330120087,Journal Square,JC103,40.73367,-74.0625,8
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,8
Bergen Ave,JC095,40.722103786686034,-74.07145500183105,Warren St,JC006,40.7211236,-74.03805095,8
9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,Hamilton Park,JC009,40.727595966,-74.044247311,8
Newport PATH,JC066,40.7272235,-74.0337589,Baldwin at Montgomery,JC020,40.7236589,-74.0641943,8
Montgomery St,JC099,40.71942,-74.05099,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,8
Oakland Ave,JC022,40.7376037,-74.0524783,Heights Elevator,JC059,40.74871594538023,-74.04044330120087,8
Lafayette Park,JC078,40.71346382669195,-74.06285852193832,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,8
Leonard Gordon Park,JC080,40.74590996631558,-74.0572714805603,Oakland Ave,JC022,40.7376037,-74.0524783,8
McGinley Square,JC055,40.7253399253558,-74.06762212514877,Warren St,JC006,40.7211236,-74.03805095,8
Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,8
Newark Ave,JC032,40.72152515,-74.046304543,Monmouth and 6th,JC075,40.72568548362901,-74.04879033565521,8
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,8
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Morris Canal,JC072,40.7124188237569,-74.03852552175522,8
Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,Newport Pkwy,JC008,40.7287448,-74.0321082,8
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,8
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,8
Marshall St & 2 St,HB408,40.740802,-74.042521,Pershing Field,JC024,40.742677141,-74.051788633,8
Marshall St & 2 St,HB408,40.740802,-74.042521,Riverview Park,JC057,40.7443187,-74.0439909,8
Communipaw & Berry Lane,JC084,40.71435836870427,-74.06661093235016,Astor Place,JC077,40.71928220070702,-74.07126188278198,8
Clinton St & Newark St,HB409,40.73743,-74.03571,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,8
Clinton St & Newark St,HB409,40.73743,-74.03571,Grove St PATH,JC115,40.71941,-74.04309,8
Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,8
Pershing Field,JC024,40.742677141,-74.051788633,Riverview Park,JC057,40.7443187,-74.0439909,8
Van Vorst Park,JC035,40.71848892,-74.047726625,Communipaw & Berry Lane,JC084,40.71435836870427,-74.06661093235016,8
Van Vorst Park,JC035,40.71848892,-74.047726625,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,8
Grand St,JC102,40.71517767732029,-74.03768330812454,Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,8
Van Vorst Park,JC035,40.71848892,-74.047726625,Lincoln Park,JC053,40.7246050998869,-74.07840594649315,8
City Hall,JC003,40.7177325,-74.043845,Clinton St & Newark St,HB409,40.73743,-74.03571,8
Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,Bloomfield St & 15 St,HB203,40.75453,-74.02658,8
Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,8
4 St & River St,HB611,40.7408139,-74.0274062,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,8
Grove St PATH,JC115,40.71941,-74.04309,Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,8
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Essex Light Rail,JC038,40.7127742,-74.0364857,8
Oakland Ave,JC022,40.7376037,-74.0524783,11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,8
Oakland Ave,JC022,40.7376037,-74.0524783,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,8
Leonard Gordon Park,JC080,40.74590996631558,-74.0572714805603,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,8
McGinley Square,JC055,40.7253399253558,-74.06762212514877,York St & Marin Blvd,JC097,40.716615000830494,-74.0424120426178,8
Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,8
Grove St PATH,JC115,40.71941,-74.04309,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,8
South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,Morris Canal,JC072,40.7124188237569,-74.03852552175522,8
Harborside,JC104,40.7192517,-74.034234,West St & Chambers St,5329.03,40.71754834,-74.01322069,8
Harborside,JC104,40.7192517,-74.034234,Madison St & 1 St,HB402,40.73879,-74.0393,8
Hilltop,JC019,40.7311689,-74.0575736,Harborside,JC104,40.7192517,-74.034234,8
Hilltop,JC019,40.7311689,-74.0575736,Heights Elevator,JC059,40.74871594538023,-74.04044330120087,8
Hilltop,JC019,40.7311689,-74.0575736,Jackson Square,JC063,40.71113,-74.0789,8
Madison St & 1 St,HB402,40.73879,-74.0393,Paulus Hook,JC002,40.7141454,-74.0335519,8
Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,8
Manila & 1st,JC082,40.72165072487999,-74.04288411140442,Hilltop,JC019,40.7311689,-74.0575736,8
Oakland Ave,JC022,40.7376037,-74.0524783,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,8
Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,Bergen Ave,JC095,40.722103786686034,-74.07145500183105,8
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,City Hall,JC003,40.7177325,-74.043845,8
Christ Hospital,JC034,40.734785818,-74.050443636,Clinton St & Newark St,HB409,40.73743,-74.03571,8
Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,8
Liberty Light Rail,JC052,40.7112423,-74.0557013,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,8
Washington St,JC098,40.7242941,-74.0354826,12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,8
Washington St,JC098,40.7242941,-74.0354826,Bergen Ave,JC095,40.722103786686034,-74.07145500183105,8
Newport Pkwy,JC008,40.7287448,-74.0321082,Riverview Park,JC057,40.7443187,-74.0439909,8
Newark Ave,JC032,40.72152515,-74.046304543,Dey St,JC065,40.737711,-74.066921,8
Grand St & 14 St,HB506,40.75409,-74.0316,Jersey & 6th St,JC027,40.72528910781132,-74.04557168483734,8
Grand St,JC102,40.71517767732029,-74.03768330812454,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,8
Montgomery St,JC099,40.71942,-74.05099,Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,8
Pershing Field,JC024,40.742677141,-74.051788633,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,8
Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,Christ Hospital,JC034,40.734785818,-74.050443636,8
McGinley Square,JC055,40.7253399253558,-74.06762212514877,Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,8
Dixon Mills,JC076,40.721630142638354,-74.04996782541275,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,8
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,8
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,8
Hamilton Park,JC009,40.727595966,-74.044247311,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,8
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,8
River St & 1 St,HB609,40.73721535335381,-74.02886540972803,Manila & 1st,JC082,40.72165072487999,-74.04288411140442,8
Marshall St & 2 St,HB408,40.740802,-74.042521,Christ Hospital,JC034,40.734785818,-74.050443636,8
Newport PATH,JC066,40.7272235,-74.0337589,JC Medical Center,JC110,40.71539114317,-74.04969155788422,8
Clinton St & Newark St,HB409,40.73743,-74.03571,Exchange Pl,JC116,40.71636596185077,-74.034343957901,8
Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,8
Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,Clinton St & 7 St,HB303,40.74542,-74.03332,8
Grand St,JC102,40.71517767732029,-74.03768330812454,Clinton St & Newark St,HB409,40.73743,-74.03571,8
Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,Baldwin at Montgomery,JC020,40.7236589,-74.0641943,8
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Baldwin at Montgomery,JC020,40.7236589,-74.0641943,8
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,8
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,River St & 1 St,HB609,40.73721535335381,-74.02886540972803,8
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,8
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Grand St & 14 St,HB506,40.75409,-74.0316,8
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,8
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Dey St,JC065,40.737711,-74.066921,8
Hamilton Park,JC009,40.727595966,-74.044247311,Jackson Square,JC063,40.71113,-74.0789,8
Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,8
Hamilton Park,JC009,40.727595966,-74.044247311,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,8
Christ Hospital,JC034,40.734785818,-74.050443636,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,8
Jackson Square,JC063,40.71113,-74.0789,Jackson Square,JC063,40.71113,-74.0789,8
Paulus Hook,JC002,40.7141454,-74.0335519,Mercer St & Spring St,5532.01,40.72362738,-73.99949601,8
Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,8
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,8
Grand St & 14 St,HB506,40.75409,-74.0316,Pershing Field,JC024,40.742677141,-74.051788633,8
Bergen Ave & Sip Ave,JC109,40.73100888698729,-74.06443700194359,Lafayette Park,JC078,40.71346382669195,-74.06285852193832,8
Dixon Mills,JC076,40.721630142638354,-74.04996782541275,Newport Pkwy,JC008,40.7287448,-74.0321082,8
Harborside,JC104,40.7192517,-74.034234,Lafayette Park,JC078,40.71346382669195,-74.06285852193832,8
Essex Light Rail,JC038,40.7127742,-74.0364857,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,8
Essex Light Rail,JC038,40.7127742,-74.0364857,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,8
Christ Hospital,JC034,40.734785818,-74.050443636,Exchange Pl,JC116,40.71636596185077,-74.034343957901,8
Christ Hospital,JC034,40.734785818,-74.050443636,Grand St,JC102,40.71517767732029,-74.03768330812454,8
Exchange Pl,JC116,40.71636596185077,-74.034343957901,11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,8
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,8
Liberty Light Rail,JC052,40.7112423,-74.0557013,Newport Pkwy,JC008,40.7287448,-74.0321082,8
Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,Oakland Ave,JC022,40.7376037,-74.0524783,8
Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,Riverview Park,JC057,40.7443187,-74.0439909,8
Dixon Mills,JC076,40.721630142638354,-74.04996782541275,Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,8
Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,Harborside,JC104,40.7192517,-74.034234,8
Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,Bergen Ave & Stegman St,JC108,40.70657545063453,-74.0867006778717,8
4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,Newport Pkwy,JC008,40.7287448,-74.0321082,8
Montgomery St,JC099,40.71942,-74.05099,Paulus Hook,JC002,40.7141454,-74.0335519,8
Astor Place,JC077,40.71928220070702,-74.07126188278198,Pershing Field,JC024,40.742677141,-74.051788633,8
Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,8
City Hall,JC003,40.7177325,-74.043845,Lincoln Park,JC053,40.7246050998869,-74.07840594649315,8
Grant Ave & MLK Dr,JC107,40.70919832245443,-74.08084273338318,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,8
Lafayette Park,JC078,40.71346382669195,-74.06285852193832,Brunswick St,JC023,40.7241765,-74.0506564,8
Newark Ave,JC032,40.72152515,-74.046304543,Journal Square,JC103,40.73367,-74.0625,8
